cons_standings_ID,race_ID,constructor_ID,cumul_points,cumul_position
26123,917,5,30,7
26124,917,15,0,10
26125,917,206,2,9
26126,917,208,10,8
26127,917,207,0,11
26128,917,9,373,2
26129,918,131,701,1
26130,918,1,181,5
26131,918,6,216,4
26132,918,3,320,3
26133,918,10,155,6
26134,918,5,30,7
26135,918,15,0,10
26136,918,206,2,9
26137,918,208,10,8
26138,918,207,0,11
26139,918,9,405,2
26140,926,131,43,1
26141,926,6,15,2
26142,926,3,12,4
26143,926,15,14,3
26144,926,9,8,5
26145,926,10,7,6
26146,926,5,2,7
26147,926,1,0,8
26148,926,208,0,9
26149,927,131,76,1
26150,927,6,52,2
26151,927,3,30,3
26152,927,15,14,4
26153,927,9,11,6
26154,927,10,7,7
26155,927,5,12,5
26156,927,1,0,9
26157,927,208,0,8
26158,927,209,0,10
26159,928,131,119,1
26160,928,6,79,2
26161,928,3,48,3
26162,928,15,19,4
26163,928,9,13,5
26164,928,10,7,7
26165,928,5,12,6
26166,928,1,0,9
26167,928,208,6,8
26168,928,209,0,10
26169,929,131,159,1
26170,929,6,107,2
26171,929,3,61,3
26172,929,15,19,5
26173,929,9,23,4
26174,929,10,11,8
26175,929,5,12,7
26176,929,1,0,9
26177,929,208,12,6
26178,929,209,0,10
26179,930,131,202,1
26180,930,6,132,2
26181,930,3,81,3
26182,930,15,19,5
26183,930,9,30,4
26184,930,10,11,8
26185,930,5,14,7
26186,930,1,0,9
26187,930,208,16,6
26188,930,209,0,10
26189,931,131,242,1
26190,931,6,158,2
26191,931,3,81,3
26192,931,15,21,5
26193,931,9,52,4
26194,931,10,17,6
26195,931,5,15,8
26196,931,1,4,9
26197,931,208,16,7
26198,931,209,0,10
26199,932,131,285,1
26200,932,6,180,2
26201,932,3,104,3
26202,932,15,21,6
26203,932,9,54,4
26204,932,10,21,7
26205,932,5,15,8
26206,932,1,4,9
26207,932,208,23,5
26208,932,209,0,10
26209,933,131,328,1
26210,933,6,192,2
26211,933,3,129,3
26212,933,15,21,7
26213,933,9,55,4
26214,933,10,31,5
26215,933,5,19,8
26216,933,1,4,9
26217,933,208,29,6
26218,933,209,0,10
26219,934,131,371,1
26220,934,6,211,2
26221,934,3,151,3
26222,934,15,21,7
26223,934,9,63,4
26224,934,10,39,5
26225,934,5,19,8
26226,934,1,5,9
26227,934,208,29,6
26228,934,209,0,10
26229,936,131,383,1
26230,936,6,236,2
26231,936,3,151,3
26232,936,15,22,8
26233,936,9,96,4
26234,936,10,39,5
26235,936,5,31,7
26236,936,1,17,9
26237,936,208,35,6
26238,936,209,0,10
26250,937,131,426,1
26251,937,6,242,2
26252,937,3,161,3
26253,937,15,23,8
26254,937,9,108,4
26255,937,10,49,6
26256,937,5,35,7
26257,937,1,17,9
26258,937,208,50,5
26259,937,209,0,10
26260,938,131,451,1
26261,938,6,270,2
26262,938,3,188,3
26263,938,15,25,8
26264,938,9,113,4
26265,938,10,63,5
26266,938,5,35,7
26267,938,1,17,9
26268,938,208,50,6
26269,938,209,0,10
26270,939,131,463,1
26271,939,6,310,2
26272,939,3,198,3
26273,939,15,26,8
26274,939,9,139,4
26275,939,10,69,5
26276,939,5,41,7
26277,939,1,17,9
26278,939,208,50,6
26279,939,209,0,10
26290,940,131,506,1
26291,940,6,337,2
26292,940,3,208,3
26293,940,15,26,8
26294,940,9,139,4
26295,940,10,77,5
26296,940,5,44,7
26297,940,1,17,9
26298,940,208,60,6
26299,940,209,0,10
26375,941,131,531,1
26376,941,6,359,2
26377,941,3,220,3
26378,941,15,34,8
26379,941,9,149,4
26380,941,10,92,5
26381,941,5,45,7
26382,941,1,19,9
26383,941,208,66,6
26384,941,209,0,10
26385,942,131,574,1
26386,942,6,374,2
26387,942,3,220,3
26388,942,15,36,8
26389,942,9,150,4
26390,942,10,102,5
26391,942,5,63,7
26392,942,1,27,9
26393,942,208,70,6
26394,942,209,0,10
26395,943,131,617,1
26396,943,6,374,2
26397,943,3,243,3
26398,943,15,36,8
26399,943,9,172,4
26400,943,10,112,5
26401,943,5,65,7
26402,943,1,27,9
26403,943,208,71,6
26404,943,209,0,10
26405,944,131,660,1
26406,944,6,401,2
26407,944,3,253,3
26408,944,15,36,8
26409,944,9,178,4
26410,944,10,120,5
26411,944,5,67,7
26412,944,1,27,9
26413,944,208,76,6
26414,944,209,0,10
26426,945,131,703,1
26427,945,6,428,2
26428,945,3,257,3
26429,945,15,36,8
26430,945,9,187,4
26431,945,10,136,5
26432,945,5,67,7
26433,945,1,27,9
26434,945,208,78,6
26435,945,209,0,10
26447,949,131,83,1
26448,949,6,33,2
26449,949,9,30,3
26450,949,3,20,4
26451,949,210,18,5
26452,949,10,6,7
26453,949,5,11,6
26454,949,4,0,9
26455,949,1,1,8
26456,949,15,0,10
26457,949,209,0,11
26458,950,131,114,1
26459,950,6,61,2
26460,950,9,57,3
26461,950,3,29,4
26462,950,210,18,5
26463,950,10,6,7
26464,950,5,17,6
26465,950,4,0,9
26466,950,1,1,8
26467,950,15,0,10
26468,950,209,0,11
26469,951,131,157,1
26470,951,6,76,2
26471,951,9,57,3
26472,951,3,51,4
26473,951,210,22,5
26474,951,10,8,8
26475,951,5,17,6
26476,951,4,6,9
26477,951,1,10,7
26478,951,15,0,10
26479,951,209,0,11
26480,952,131,157,1
26481,952,6,109,2
26482,952,9,94,3
26483,952,3,65,4
26484,952,210,22,6
26485,952,10,14,7
26486,952,5,26,5
26487,952,4,6,9
26488,952,1,12,8
26489,952,15,0,10
26490,952,209,0,11
26491,953,131,188,1
26492,953,6,121,2
26493,953,9,112,3
26494,953,3,66,4
26495,953,210,22,8
26496,953,10,37,5
26497,953,5,30,6
26498,953,4,6,9
26499,953,1,24,7
26500,953,15,0,10
26501,953,209,0,11
26502,954,131,223,1
26503,954,6,147,2
26504,954,9,130,3
26505,954,3,81,4
26506,954,210,22,8
26507,954,10,42,5
26508,954,5,32,6
26509,954,4,6,9
26510,954,1,24,7
26511,954,15,0,10
26512,954,209,0,11
26524,955,131,258,1
26525,955,6,177,2
26526,955,9,140,3
26527,955,3,90,4
26528,955,210,22,8
26529,955,10,59,5
26530,955,5,32,6
26531,955,4,6,9
26532,955,1,24,7
26533,955,15,0,10
26534,955,209,0,11
26535,956,131,295,1
26536,956,6,192,2
26537,956,9,168,3
26538,956,3,92,4
26539,956,210,28,8
26540,956,10,59,5
26541,956,5,36,6
26542,956,4,6,9
26543,956,1,32,7
26544,956,15,0,11
26545,956,209,1,10
26546,957,131,335,1
26547,957,6,204,2
26548,957,9,198,3
26549,957,3,92,4
26550,957,210,28,8
26551,957,10,73,5
26552,957,5,41,6
26553,957,4,6,9
26554,957,1,32,7
26555,957,15,0,11
26556,957,209,1,10
26557,948,131,43,1
26558,948,6,15,2
26559,948,9,12,4
26560,948,3,14,3
26561,948,210,8,5
26562,948,10,6,6
26563,948,5,3,7
26564,948,4,0,8
26565,948,1,0,9
26566,948,15,0,10
26567,948,209,0,11
26568,958,131,378,1
26569,958,6,224,2
26570,958,9,223,3
26571,958,3,94,4
26572,958,210,28,8
26573,958,10,74,5
26574,958,5,45,6
26575,958,4,6,9
26576,958,1,38,7
26577,958,15,0,11
26578,958,209,1,10
26579,959,131,415,1
26580,959,6,242,3
26581,959,9,256,2
26582,959,3,96,4
26583,959,210,28,8
26584,959,10,81,5
26585,959,5,45,6
26586,959,4,6,9
26587,959,1,42,7
26588,959,15,0,11
26589,959,209,1,10
26590,960,131,455,1
26591,960,6,252,3
26592,960,9,274,2
26593,960,3,101,5
26594,960,210,28,8
26595,960,10,103,4
26596,960,5,45,7
26597,960,4,6,9
26598,960,1,48,6
26599,960,15,0,11
26600,960,209,1,10
26601,961,131,498,1
26602,961,6,279,3
26603,961,9,290,2
26604,961,3,111,4
26605,961,210,28,8
26606,961,10,108,5
26607,961,5,45,7
26608,961,4,6,9
26609,961,1,48,6
26610,961,15,0,11
26611,961,209,1,10
26612,962,131,538,1
26613,962,6,301,3
26614,962,9,316,2
26615,962,3,111,5
26616,962,210,28,8
26617,962,10,112,4
26618,962,5,47,7
26619,962,4,7,9
26620,962,1,54,6
26621,962,15,0,11
26622,962,209,1,10
26623,963,131,553,1
26624,963,6,313,3
26625,963,9,359,2
26626,963,3,121,5
26627,963,210,28,8
26628,963,10,124,4
26629,963,5,47,7
26630,963,4,8,9
26631,963,1,62,6
26632,963,15,0,11
26633,963,209,1,10
26634,964,131,593,1
26635,964,6,335,3
26636,964,9,385,2
26637,964,3,124,5
26638,964,210,28,8
26639,964,10,134,4
26640,964,5,47,7
26641,964,4,8,9
26642,964,1,62,6
26643,964,15,0,11
26644,964,209,1,10
26689,965,131,636,1
26690,965,6,347,3
26691,965,9,400,2
26692,965,3,130,5
26693,965,210,29,8
26694,965,10,138,4
26695,965,5,55,7
26696,965,4,8,9
26697,965,1,74,6
26698,965,15,0,11
26699,965,209,1,10
26700,966,131,679,1
26701,966,6,365,3
26702,966,9,427,2
26703,966,3,136,5
26704,966,210,29,8
26705,966,10,145,4
26706,966,5,55,7
26707,966,4,8,9
26708,966,1,74,6
26709,966,15,0,11
26710,966,209,1,10
26711,967,131,722,1
26712,967,6,375,3
26713,967,9,446,2
26714,967,3,136,5
26715,967,210,29,8
26716,967,10,163,4
26717,967,5,63,7
26718,967,4,8,9
26719,967,1,75,6
26720,967,15,2,10
26721,967,209,1,11
26722,968,131,765,1
26723,968,6,398,3
26724,968,9,468,2
26725,968,3,138,5
26726,968,210,29,8
26727,968,10,173,4
26728,968,5,63,7
26729,968,4,8,9
26730,968,1,76,6
26731,968,15,2,10
26732,968,209,1,11
26733,969,6,37,1
26734,969,131,33,2
26735,969,9,10,3
26736,969,3,8,4
26737,969,10,7,5
26738,969,5,6,6
26739,969,4,0,7
26740,969,15,0,8
26741,969,1,0,9
26742,969,210,0,10
26743,970,6,65,2
26744,970,131,66,1
26745,970,9,37,3
26746,970,3,8,6
26747,970,10,10,5
26748,970,5,12,4
26749,970,4,0,8
26750,970,15,0,9
26751,970,1,0,10
26752,970,210,4,7
26753,971,6,102,1
26754,971,131,99,2
26755,971,9,47,3
26756,971,3,16,5
26757,971,10,17,4
26758,971,5,12,6
26759,971,4,2,8
26760,971,15,0,9
26761,971,1,0,10
26762,971,210,8,7
26763,972,6,135,2
26764,972,131,136,1
26765,972,9,57,3
26766,972,3,18,5
26767,972,10,31,4
26768,972,5,13,6
26769,972,4,6,8
26770,972,15,0,9
26771,972,1,0,10
26772,972,210,8,7
26773,973,6,153,2
26774,973,131,161,1
26775,973,9,72,3
26776,973,3,18,6
26777,973,10,53,4
26778,973,5,21,5
26779,973,4,14,7
26780,973,15,4,9
26781,973,1,0,10
26782,973,210,9,8
26783,974,6,196,1
26784,974,131,179,2
26785,974,9,97,3
26786,974,3,20,6
26787,974,10,53,4
26788,974,5,29,5
26789,974,4,14,7
26790,974,15,4,9
26791,974,1,0,10
26792,974,210,14,8
26793,975,6,214,2
26794,975,131,222,1
26795,975,9,112,3
26796,975,3,22,6
26797,975,10,71,4
26798,975,5,29,5
26799,975,4,18,7
26800,975,15,4,9
26801,975,1,0,10
26802,975,210,15,8
26803,976,6,226,2
26804,976,131,250,1
26805,976,9,137,3
26806,976,3,37,5
26807,976,10,79,4
26808,976,5,33,6
26809,976,4,18,8
26810,976,15,5,9
26811,976,1,2,10
26812,976,210,21,7
26813,977,6,254,2
26814,977,131,287,1
26815,977,9,152,3
26816,977,3,40,5
26817,977,10,89,4
26818,977,5,33,6
26819,977,4,18,8
26820,977,15,5,9
26821,977,1,2,10
26822,977,210,29,7
26823,978,6,275,2
26824,978,131,330,1
26825,978,9,174,3
26826,978,3,41,5
26827,978,10,95,4
26828,978,5,33,6
26829,978,4,26,8
26830,978,15,5,9
26831,978,1,2,10
26832,978,210,29,7
26833,979,6,318,2
26834,979,131,357,1
26835,979,9,184,3
26836,979,3,41,5
26837,979,10,101,4
26838,979,5,39,6
26839,979,4,26,8
26840,979,15,5,10
26841,979,1,11,9
26842,979,210,29,7
26843,980,6,348,2
26844,980,131,392,1
26845,980,9,199,3
26846,980,3,45,5
26847,980,10,103,4
26848,980,5,40,6
26849,980,4,34,8
26850,980,15,5,10
26851,980,1,11,9
26852,980,210,35,7
26853,981,6,373,2
26854,981,131,435,1
26855,981,9,212,3
26856,981,3,55,5
26857,981,10,113,4
26858,981,5,40,6
26859,981,4,34,8
26860,981,15,5,10
26861,981,1,11,9
26862,981,210,35,7
26863,982,6,373,2
26864,982,131,475,1
26865,982,9,230,3
26866,982,3,59,5
26867,982,10,124,4
26868,982,5,52,6
26869,982,4,42,7
26870,982,15,5,10
26871,982,1,17,9
26872,982,210,37,8
26873,983,6,385,2
26874,983,131,503,1
26875,983,9,270,3
26876,983,3,65,5
26877,983,10,133,4
26878,983,5,52,6
26879,983,4,42,7
26880,983,15,5,10
26881,983,1,23,9
26882,983,210,37,8
26883,984,6,395,2
26884,984,131,540,1
26885,984,9,303,3
26886,984,3,66,5
26887,984,10,147,4
26888,984,5,52,6
26889,984,4,42,8
26890,984,15,5,10
26891,984,1,23,9
26892,984,210,43,7
26893,985,6,428,2
26894,985,131,575,1
26895,985,9,315,3
26896,985,3,68,5
26897,985,10,159,4
26898,985,5,53,6
26899,985,4,48,7
26900,985,15,5,10
26901,985,1,23,9
26902,985,210,43,8
26903,986,6,455,2
26904,986,131,595,1
26905,986,9,340,3
26906,986,3,76,5
26907,986,10,175,4
26908,986,5,53,6
26909,986,4,48,7
26910,986,15,5,10
26911,986,1,24,9
26912,986,210,47,8
26913,987,6,495,2
26914,987,131,625,1
26915,987,9,358,3
26916,987,3,82,5
26917,987,10,177,4
26918,987,5,53,6
26919,987,4,49,7
26920,987,15,5,10
26921,987,1,28,9
26922,987,210,47,8
26923,988,6,522,2
26924,988,131,668,1
26925,988,9,368,3
26926,988,3,83,5
26927,988,10,187,4
26928,988,5,53,7
26929,988,4,57,6
26930,988,15,5,10
26931,988,1,30,9
26932,988,210,47,8
26933,989,6,40,1
26934,989,131,22,2
26935,989,9,20,3
26936,989,1,12,4
26937,989,4,7,5
26938,989,10,0,6
26939,989,15,0,7
26940,989,3,0,8
26941,989,5,0,9
26942,989,210,0,10
26963,991,6,84,2
26964,991,131,85,1
26965,991,9,55,3
26966,991,1,28,4
26967,991,4,25,5
26968,991,10,1,9
26969,991,15,2,8
26970,991,3,0,10
26971,991,5,12,6
26972,991,210,11,7
26973,990,6,65,1
26974,990,131,55,2
26975,990,9,20,4
26976,990,1,22,3
26977,990,4,15,5
26978,990,10,1,9
26979,990,15,2,8
26980,990,3,0,10
26981,990,5,12,6
26982,990,210,10,7
26983,992,6,114,1
26984,992,131,110,2
26985,992,9,55,3
26986,992,1,36,4
26987,992,4,35,5
26988,992,10,16,6
26989,992,15,10,9
26990,992,3,4,10
26991,992,5,13,7
26992,992,210,11,8
26993,993,6,126,2
26994,993,131,153,1
26995,993,9,80,3
26996,993,1,40,5
26997,993,4,41,4
26998,993,10,18,7
26999,993,15,11,9
27000,993,3,4,10
27001,993,5,13,8
27002,993,210,19,6
27003,994,6,156,2
27004,994,131,178,1
27005,994,9,107,3
27006,994,1,40,5
27007,994,4,46,4
27008,994,10,26,6
27009,994,15,11,9
27010,994,3,4,10
27011,994,5,19,7
27012,994,210,19,8
27013,995,6,189,2
27014,995,131,206,1
27015,995,9,134,3
27016,995,1,40,5
27017,995,4,56,4
27018,995,10,28,6
27019,995,15,12,9
27020,995,3,4,10
27021,995,5,19,7
27022,995,210,19,8
27023,996,6,214,2
27024,996,131,237,1
27025,996,9,164,3
27026,996,1,40,5
27027,996,4,62,4
27028,996,10,28,6
27029,996,15,13,9
27030,996,3,4,10
27031,996,5,19,8
27032,996,210,27,7
27033,997,6,247,1
27034,997,131,237,2
27035,997,9,189,3
27036,997,1,44,6
27037,997,4,62,4
27038,997,10,42,7
27039,997,15,16,9
27040,997,3,4,10
27041,997,5,19,8
27042,997,210,49,5
27043,998,6,287,1
27044,998,131,267,2
27045,998,9,199,3
27046,998,1,48,7
27047,998,4,70,4
27048,998,10,49,6
27049,998,15,16,9
27050,998,3,4,10
27051,998,5,19,8
27052,998,210,51,5
27053,999,6,302,2
27054,999,131,310,1
27055,999,9,211,3
27056,999,1,48,7
27057,999,4,80,4
27058,999,10,59,5
27059,999,15,18,9
27060,999,3,4,10
27061,999,5,20,8
27062,999,210,59,6
27063,1000,6,335,2
27064,1000,131,345,1
27065,1000,9,223,3
27066,1000,1,52,7
27067,1000,4,82,4
27068,1000,10,59,6
27069,1000,15,18,9
27070,1000,3,4,10
27071,1000,5,28,8
27072,1000,210,66,5
27073,1001,6,360,2
27074,1001,131,375,1
27075,1001,9,238,3
27076,1001,1,52,6
27077,1001,4,82,4
27078,1001,10,18,9
27079,1001,15,19,8
27080,1001,3,4,10
27081,1001,5,30,7
27082,1001,210,76,5
27093,1002,6,390,2
27094,1002,131,415,1
27095,1002,9,248,3
27096,1002,1,52,6
27097,1002,4,86,4
27098,1002,10,32,7
27099,1002,15,19,9
27100,1002,3,7,10
27101,1002,5,30,8
27102,1002,210,76,5
27103,1003,6,415,2
27104,1003,131,452,1
27105,1003,9,274,3
27106,1003,1,58,6
27107,1003,4,91,4
27108,1003,10,32,7
27109,1003,15,21,9
27110,1003,3,7,10
27111,1003,5,30,8
27112,1003,210,76,5
27113,1004,6,442,2
27114,1004,131,495,1
27115,1004,9,292,3
27116,1004,1,58,6
27117,1004,4,91,4
27118,1004,10,35,7
27119,1004,15,27,9
27120,1004,3,7,10
27121,1004,5,30,8
27122,1004,210,80,5
27123,1005,6,460,2
27124,1005,131,538,1
27125,1005,9,319,3
27126,1005,1,58,6
27127,1005,4,92,4
27128,1005,10,43,7
27129,1005,15,27,9
27130,1005,3,7,10
27131,1005,5,30,8
27132,1005,210,84,5
27143,1006,6,497,2
27144,1006,131,563,1
27145,1006,9,337,3
27146,1006,1,58,6
27147,1006,4,106,4
27148,1006,10,47,7
27149,1006,15,28,9
27150,1006,3,7,10
27151,1006,5,32,8
27152,1006,210,84,5
27153,1007,6,530,2
27154,1007,131,585,1
27155,1007,9,362,3
27156,1007,1,62,6
27157,1007,4,114,4
27158,1007,10,47,7
27159,1007,15,36,8
27160,1007,3,7,10
27161,1007,5,33,9
27162,1007,210,84,5
27163,1008,6,553,2
27164,1008,131,620,1
27165,1008,9,392,3
27166,1008,1,62,6
27167,1008,4,114,4
27168,1008,10,48,7
27169,1008,15,42,8
27170,1008,3,7,10
27171,1008,5,33,9
27172,1008,210,90,5
27173,1009,6,571,2
27174,1009,131,655,1
27175,1009,9,419,3
27176,1009,1,62,6
27177,1009,4,122,4
27178,1009,10,52,7
27179,1009,15,48,8
27180,1009,3,7,10
27181,1009,5,33,9
27182,1009,210,93,5
27193,1010,131,44,1
27194,1010,9,15,3
27195,1010,6,22,2
27196,1010,210,8,4
27197,1010,4,6,5
27198,1010,51,4,6
27199,1010,211,2,7
27200,1010,5,1,8
27201,1010,1,0,9
27202,1010,3,0,10
27213,1011,131,87,1
27214,1011,9,31,3
27215,1011,6,48,2
27216,1011,210,8,6
27217,1011,4,6,7
27218,1011,51,10,4
27219,1011,211,3,9
27220,1011,5,3,8
27221,1011,1,8,5
27222,1011,3,0,10
27223,1012,131,130,1
27224,1012,9,52,3
27225,1012,6,73,2
27226,1012,210,8,6
27227,1012,4,12,4
27228,1012,51,12,5
27229,1012,211,7,8
27230,1012,5,4,9
27231,1012,1,8,7
27232,1012,3,0,10
27233,1013,131,173,1
27234,1013,9,64,3
27235,1013,6,99,2
27236,1013,210,8,8
27237,1013,4,12,7
27238,1013,51,13,6
27239,1013,211,17,5
27240,1013,5,4,9
27241,1013,1,18,4
27242,1013,3,0,10
27243,1014,131,217,1
27244,1014,9,87,3
27245,1014,6,121,2
27246,1014,210,15,6
27247,1014,4,12,8
27248,1014,51,13,7
27249,1014,211,17,5
27250,1014,5,6,9
27251,1014,1,22,4
27252,1014,3,0,10
27253,1015,131,257,1
27254,1015,9,110,3
27255,1015,6,139,2
27256,1015,210,16,6
27257,1015,4,14,8
27258,1015,51,13,9
27259,1015,211,17,5
27260,1015,5,16,7
27261,1015,1,30,4
27262,1015,3,0,10
27263,1016,131,295,1
27264,1016,9,124,3
27265,1016,6,172,2
27266,1016,210,16,8
27267,1016,4,28,5
27268,1016,51,13,9
27269,1016,211,19,6
27270,1016,5,17,7
27271,1016,1,30,4
27272,1016,3,0,10
27293,1017,131,338,1
27294,1017,9,137,3
27295,1017,6,198,2
27296,1017,210,16,9
27297,1017,4,32,5
27298,1017,51,19,7
27299,1017,211,19,6
27300,1017,5,17,8
27301,1017,1,40,4
27302,1017,3,0,10
27303,1018,131,363,1
27304,1018,9,169,3
27305,1018,6,228,2
27306,1018,210,16,9
27307,1018,4,32,5
27308,1018,51,22,6
27309,1018,211,19,7
27310,1018,5,17,8
27311,1018,1,52,4
27312,1018,3,0,10
27313,1019,131,407,1
27314,1019,9,191,3
27315,1019,6,243,2
27316,1019,210,16,9
27317,1019,4,39,5
27318,1019,51,26,6
27319,1019,211,19,7
27320,1019,5,19,8
27321,1019,1,60,4
27322,1019,3,0,10
27333,1020,131,409,1
27334,1020,9,217,3
27335,1020,6,261,2
27336,1020,210,26,8
27337,1020,4,39,6
27338,1020,51,26,9
27339,1020,211,31,7
27340,1020,5,42,5
27341,1020,1,70,4
27342,1020,3,1,10
27343,1021,131,438,1
27344,1021,9,244,3
27345,1021,6,288,2
27346,1021,210,26,9
27347,1021,4,39,6
27348,1021,51,32,7
27349,1021,211,31,8
27350,1021,5,43,5
27351,1021,1,82,4
27352,1021,3,1,10
27353,1022,131,471,1
27354,1022,9,254,3
27355,1022,6,326,2
27356,1022,210,26,9
27357,1022,4,43,6
27358,1022,51,32,8
27359,1022,211,40,7
27360,1022,5,51,5
27361,1022,1,82,4
27362,1022,3,1,10
27363,1023,131,505,1
27364,1023,9,266,3
27365,1023,6,351,2
27366,1023,210,26,9
27367,1023,4,65,5
27368,1023,51,34,8
27369,1023,211,46,7
27370,1023,5,51,6
27371,1023,1,83,4
27372,1023,3,1,10
27373,1024,131,527,1
27374,1024,9,289,3
27375,1024,6,394,2
27376,1024,210,26,9
27377,1024,4,67,5
27378,1024,51,35,8
27379,1024,211,46,7
27380,1024,5,55,6
27381,1024,1,89,4
27382,1024,3,1,10
27383,1025,131,571,1
27384,1025,9,311,3
27385,1025,6,409,2
27386,1025,210,28,9
27387,1025,4,68,5
27388,1025,51,35,8
27389,1025,211,52,7
27390,1025,5,55,6
27391,1025,1,101,4
27392,1025,3,1,10
27413,1026,131,612,1
27414,1026,9,323,3
27415,1026,6,435,2
27416,1026,210,28,9
27417,1026,4,68,5
27418,1026,51,35,8
27419,1026,211,58,7
27420,1026,5,62,6
27421,1026,1,111,4
27422,1026,3,1,10
27423,1027,131,652,1
27424,1027,9,341,3
27425,1027,6,466,2
27426,1027,210,28,9
27427,1027,4,73,5
27428,1027,51,35,8
27429,1027,211,64,7
27430,1027,5,64,6
27431,1027,1,111,4
27432,1027,3,1,10
27433,1028,131,695,1
27434,1028,9,366,3
27435,1028,6,479,2
27436,1028,210,28,9
27437,1028,4,83,5
27438,1028,51,35,8
27439,1028,211,65,6
27440,1028,5,64,7
27441,1028,1,121,4
27442,1028,3,1,10
27443,1029,131,701,1
27444,1029,9,391,3
27445,1029,6,479,2
27446,1029,210,28,9
27447,1029,4,91,5
27448,1029,51,57,8
27449,1029,211,67,7
27450,1029,5,83,6
27451,1029,1,140,4
27452,1029,3,1,10
27453,1030,131,739,1
27454,1030,9,417,3
27455,1030,6,504,2
27456,1030,210,28,9
27457,1030,4,91,5
27458,1030,51,57,8
27459,1030,211,73,7
27460,1030,5,85,6
27461,1030,1,145,4
27462,1030,3,1,10
27483,1032,131,80,1
27484,1032,6,19,5
27485,1032,1,39,2
27486,1032,211,22,4
27487,1032,213,7,7
27488,1032,4,8,6
27489,1032,51,2,8
27490,1032,3,0,9
27491,1032,9,27,3
27492,1032,210,0,10
27503,1033,131,121,1
27504,1033,6,27,5
27505,1033,1,41,3
27506,1033,211,40,4
27507,1033,213,7,7
27508,1033,4,12,6
27509,1033,51,2,8
27510,1033,3,0,10
27511,1033,9,55,2
27512,1033,210,1,9
27513,1034,131,146,1
27514,1034,6,43,4
27515,1034,1,51,3
27516,1034,211,42,5
27517,1034,213,13,7
27518,1034,4,32,6
27519,1034,51,2,8
27520,1034,3,0,10
27521,1034,9,78,2
27522,1034,210,1,9
27523,1035,131,180,1
27524,1035,6,55,3
27525,1035,1,53,4
27526,1035,211,41,5
27527,1035,213,14,7
27528,1035,4,36,6
27529,1035,51,2,8
27530,1035,3,0,10
27531,1035,9,113,2
27532,1035,210,1,9
27533,1036,131,221,1
27534,1036,6,61,5
27535,1036,1,62,4
27536,1036,211,63,3
27537,1036,213,16,7
27538,1036,4,36,6
27539,1036,51,2,8
27540,1036,3,0,10
27541,1036,9,135,2
27542,1036,210,1,9
27543,1037,131,264,1
27544,1037,6,61,5
27545,1037,1,68,3
27546,1037,211,66,4
27547,1037,213,20,7
27548,1037,4,59,6
27549,1037,51,2,8
27550,1037,3,0,10
27551,1037,9,158,2
27552,1037,210,1,9
27553,1038,131,281,1
27554,1038,6,61,6
27555,1038,1,98,3
27556,1038,211,82,4
27557,1038,213,47,7
27558,1038,4,71,5
27559,1038,51,2,8
27560,1038,3,0,10
27561,1038,9,158,2
27562,1038,210,1,9
27563,1039,131,325,1
27564,1039,6,66,6
27565,1039,1,106,3
27566,1039,211,92,4
27567,1039,213,53,7
27568,1039,4,83,5
27569,1039,51,4,8
27570,1039,3,0,10
27571,1039,9,173,2
27572,1039,210,1,9
27573,1031,131,37,1
27574,1031,6,19,3
27575,1031,1,26,2
27576,1031,211,8,4
27577,1031,213,6,5
27578,1031,4,4,6
27579,1031,51,2,7
27580,1031,3,0,8
27581,1031,9,0,9
27582,1031,210,0,10
27583,1040,131,366,1
27584,1040,6,74,6
27585,1040,1,106,3
27586,1040,211,104,4
27587,1040,213,59,7
27588,1040,4,99,5
27589,1040,51,4,8
27590,1040,3,0,10
27591,1040,9,192,2
27592,1040,210,1,9
27593,1041,131,391,1
27594,1041,6,80,6
27595,1041,1,116,4
27596,1041,211,120,3
27597,1041,213,67,7
27598,1041,4,114,5
27599,1041,51,5,8
27600,1041,3,0,10
27601,1041,9,211,2
27602,1041,210,3,9
27603,1042,131,435,1
27604,1042,6,93,6
27605,1042,1,124,4
27606,1042,211,126,3
27607,1042,213,77,7
27608,1042,4,120,5
27609,1042,51,5,8
27610,1042,3,0,10
27611,1042,9,226,2
27612,1042,210,3,9
27613,1043,131,479,1
27614,1043,6,103,6
27615,1043,1,134,4
27616,1043,211,134,5
27617,1043,213,89,7
27618,1043,4,135,3
27619,1043,51,8,8
27620,1043,3,0,10
27621,1043,9,226,2
27622,1043,210,3,9
27623,1044,131,504,1
27624,1044,6,130,6
27625,1044,1,149,4
27626,1044,211,154,3
27627,1044,213,89,7
27628,1044,4,136,5
27629,1044,51,8,8
27630,1044,3,0,10
27631,1044,9,240,2
27632,1044,210,3,9
27633,1045,131,533,1
27634,1045,6,131,6
27635,1045,1,171,3
27636,1045,211,154,4
27637,1045,213,97,7
27638,1045,4,144,5
27639,1045,51,8,8
27640,1045,3,0,10
27641,1045,9,274,2
27642,1045,210,3,9
27643,1046,131,540,1
27644,1046,6,131,6
27645,1046,1,184,4
27646,1046,211,194,3
27647,1046,213,103,7
27648,1046,4,172,5
27649,1046,51,8,8
27650,1046,3,0,10
27651,1046,9,282,2
27652,1046,210,3,9
27653,1047,131,573,1
27654,1047,6,131,6
27655,1047,1,202,3
27656,1047,211,195,4
27657,1047,213,107,7
27658,1047,4,181,5
27659,1047,51,8,8
27660,1047,3,0,10
27661,1047,9,319,2
