driver_standings_ID,race_ID,driver_ID,cumul_points,cumul_position
54336,643,356,9,1
54337,643,304,6,2
54338,643,328,4,3
54339,643,306,3,4
54340,643,357,2,5
54341,643,289,1,6
54342,643,280,0,7
54343,643,340,0,8
54344,643,345,0,9
54345,643,346,0,10
54346,643,362,0,11
54347,643,293,0,12
54348,643,358,0,13
54349,643,235,0,14
54350,643,341,0,15
54351,643,352,0,16
54352,643,359,0,17
54353,643,360,0,18
54354,643,361,0,19
54355,643,207,0,20
54356,643,243,0,21
54357,643,262,0,22
54358,643,278,0,23
54359,644,356,9,2
54360,644,304,6,3
54361,644,328,13,1
54362,644,306,3,7
54363,644,357,2,9
54364,644,289,4,6
54365,644,280,0,10
54366,644,340,0,11
54367,644,345,0,12
54368,644,346,0,13
54369,644,362,0,14
54370,644,293,0,15
54371,644,358,0,16
54372,644,235,0,20
54373,644,341,0,17
54374,644,352,0,21
54375,644,359,2,8
54376,644,360,6,4
54377,644,361,0,23
54378,644,207,4,5
54379,644,243,0,18
54380,644,262,0,22
54381,644,278,0,19
54382,644,333,0,24
54383,644,339,0,25
54384,645,356,15,1
54385,645,304,9,4
54386,645,328,13,2
54387,645,306,3,9
54388,645,357,2,11
54389,645,289,6,6
54390,645,280,4,7
54391,645,340,0,15
54392,645,345,1,12
54393,645,346,0,14
54394,645,362,0,16
54395,645,293,0,17
54396,645,358,9,3
54397,645,235,0,23
54398,645,341,0,18
54399,645,352,0,24
54400,645,359,2,10
54401,645,360,6,5
54402,645,361,0,21
54403,645,207,4,8
54404,645,243,0,19
54405,645,262,0,22
54406,645,278,0,20
54407,645,333,0,25
54408,645,339,0,26
54409,645,238,0,13
54410,646,356,15,1
54411,646,304,9,5
54412,646,328,13,2
54413,646,306,7,6
54414,646,357,2,14
54415,646,289,6,9
54416,646,280,5,10
54417,646,340,0,19
54418,646,345,10,3
54419,646,346,0,16
54420,646,362,0,20
54421,646,293,0,21
54422,646,358,9,4
54423,646,235,0,18
54424,646,341,0,22
54425,646,352,0,25
54426,646,359,2,15
54427,646,360,6,8
54428,646,361,0,23
54429,646,207,4,11
54430,646,243,2,13
54431,646,262,0,24
54432,646,278,6,7
54433,646,333,0,26
54434,646,339,0,28
54435,646,238,0,17
54436,646,363,3,12
54437,646,321,0,27
54438,647,356,15,3
54439,647,304,9,5
54440,647,328,19,1
54441,647,306,9,6
54442,647,357,2,15
54443,647,289,6,9
54444,647,280,5,10
54445,647,340,0,21
54446,647,345,10,4
54447,647,346,0,19
54448,647,362,0,22
54449,647,293,0,23
54450,647,358,18,2
54451,647,235,4,11
54452,647,341,1,18
54453,647,352,0,27
54454,647,359,2,17
54455,647,360,6,8
54456,647,361,0,24
54457,647,207,4,12
54458,647,243,2,16
54459,647,262,0,25
54460,647,278,6,7
54461,647,333,0,28
54462,647,339,0,32
54463,647,238,0,20
54464,647,363,3,13
54465,647,321,0,29
54466,647,223,3,14
54467,647,327,0,26
54468,647,320,0,30
54469,647,364,0,31
54470,647,353,0,33
54471,647,351,0,34
54472,648,356,19,3
54473,648,304,12,5
54474,648,328,19,2
54475,648,306,9,7
54476,648,357,2,15
54477,648,289,6,10
54478,648,280,7,8
54479,648,340,0,22
54480,648,345,10,6
54481,648,346,0,20
54482,648,362,0,24
54483,648,293,0,26
54484,648,358,27,1
54485,648,235,4,11
54486,648,341,1,18
54487,648,352,0,25
54488,648,359,2,17
54489,648,360,6,9
54490,648,361,0,27
54491,648,207,4,12
54492,648,243,2,16
54493,648,262,0,28
54494,648,278,12,4
54495,648,333,0,29
54496,648,339,0,33
54497,648,238,0,21
54498,648,363,3,13
54499,648,321,0,30
54500,648,223,3,14
54501,648,327,0,23
54502,648,320,0,31
54503,648,364,1,19
54504,648,353,0,34
54505,648,351,0,32
54506,649,356,25,2
54507,649,304,16,4
54508,649,328,19,3
54509,649,306,9,7
54510,649,357,2,15
54511,649,289,7,9
54512,649,280,7,8
54513,649,340,0,24
54514,649,345,10,6
54515,649,346,0,20
54516,649,362,0,25
54517,649,293,0,27
54518,649,358,36,1
54519,649,235,4,12
54520,649,341,1,18
54521,649,352,0,26
54522,649,359,2,17
54523,649,360,6,10
54524,649,361,0,28
54525,649,207,4,13
54526,649,243,2,16
54527,649,262,0,30
54528,649,278,14,5
54529,649,333,0,31
54530,649,339,0,35
54531,649,238,0,21
54532,649,363,3,14
54533,649,321,0,32
54534,649,223,6,11
54535,649,327,0,22
54536,649,320,0,33
54537,649,364,1,19
54538,649,353,0,29
54539,649,351,0,34
54540,649,224,0,23
54541,650,356,25,2
54542,650,304,20,3
54543,650,328,19,4
54544,650,306,9,8
54545,650,357,2,17
54546,650,289,7,10
54547,650,280,8,9
54548,650,340,0,24
54549,650,345,10,6
54550,650,346,0,22
54551,650,362,0,25
54552,650,293,0,27
54553,650,358,45,1
54554,650,235,10,7
54555,650,341,1,19
54556,650,352,0,26
54557,650,359,2,18
54558,650,360,6,11
54559,650,361,0,28
54560,650,207,4,13
54561,650,243,4,14
54562,650,262,0,30
54563,650,278,14,5
54564,650,333,0,31
54565,650,339,0,35
54566,650,238,0,23
54567,650,363,3,16
54568,650,321,0,32
54569,650,223,6,12
54570,650,327,0,21
54571,650,320,0,33
54572,650,364,1,20
54573,650,353,0,29
54574,650,351,0,34
54575,650,224,3,15
54576,650,312,0,36
54577,650,365,0,37
54578,651,356,25,2
54579,651,304,20,3
54580,651,328,19,5
54581,651,306,10,9
54582,651,357,2,17
54583,651,289,7,12
54584,651,280,8,11
54585,651,340,0,25
54586,651,345,13,7
54587,651,346,0,23
54588,651,362,0,28
54589,651,293,0,30
54590,651,358,45,1
54591,651,235,19,4
54592,651,341,1,20
54593,651,352,0,27
54594,651,359,2,19
54595,651,360,6,13
54596,651,361,0,31
54597,651,207,4,14
54598,651,243,8,10
54599,651,262,2,18
54600,651,278,14,6
54601,651,333,0,29
54602,651,339,0,36
54603,651,238,0,24
54604,651,363,3,15
54605,651,321,0,33
54606,651,223,12,8
54607,651,327,0,22
54608,651,320,0,26
54609,651,364,1,21
54610,651,353,0,32
54611,651,351,0,35
54612,651,224,3,16
54613,651,312,0,37
54614,651,365,0,38
54615,651,314,0,34
54616,652,356,25,3
54617,652,304,23,4
54618,652,328,25,2
54619,652,306,14,8
54620,652,357,2,17
54621,652,289,7,12
54622,652,280,8,11
54623,652,340,0,26
54624,652,345,13,9
54625,652,346,0,23
54626,652,362,0,29
54627,652,293,0,30
54628,652,358,45,1
54629,652,235,19,6
54630,652,341,1,21
54631,652,352,0,28
54632,652,359,2,19
54633,652,360,6,13
54634,652,361,0,31
54635,652,207,4,14
54636,652,243,10,10
54637,652,262,2,18
54638,652,278,14,7
54639,652,333,0,25
54640,652,339,0,36
54641,652,238,0,24
54642,652,363,3,15
54643,652,321,0,34
54644,652,223,21,5
54645,652,327,1,20
54646,652,320,0,27
54647,652,364,1,22
54648,652,353,0,32
54649,652,351,0,35
54650,652,224,3,16
54651,652,312,0,37
54652,652,365,0,39
54653,652,314,0,33
54654,652,347,0,38
54655,652,330,0,40
54656,653,356,25,5
54657,653,304,23,6
54658,653,328,25,4
54659,653,306,14,9
54660,653,357,2,18
54661,653,289,7,12
54662,653,280,8,11
54663,653,340,0,27
54664,653,345,16,8
54665,653,346,0,24
54666,653,362,0,29
54667,653,293,0,30
54668,653,358,45,1
54669,653,235,28,2
54670,653,341,3,17
54671,653,352,0,28
54672,653,359,2,20
54673,653,360,6,13
54674,653,361,0,31
54675,653,207,4,14
54676,653,243,10,10
54677,653,262,2,19
54678,653,278,18,7
54679,653,333,0,26
54680,653,339,0,36
54681,653,238,0,25
54682,653,363,3,15
54683,653,321,0,34
54684,653,223,27,3
54685,653,327,1,21
54686,653,320,1,22
54687,653,364,1,23
54688,653,353,0,32
54689,653,351,0,35
54690,653,224,3,16
54691,653,312,0,37
54692,653,365,0,39
54693,653,314,0,33
54694,653,347,0,38
54695,653,330,0,40
54696,654,356,25,5
54697,654,304,23,6
54698,654,328,25,4
54699,654,306,14,9
54700,654,357,2,19
54701,654,289,7,13
54702,654,280,8,12
54703,654,340,0,29
54704,654,345,22,7
54705,654,346,0,26
54706,654,362,0,31
54707,654,293,0,32
54708,654,358,45,1
54709,654,235,31,2
54710,654,341,3,18
54711,654,352,0,30
54712,654,359,2,21
54713,654,360,6,14
54714,654,361,0,33
54715,654,207,4,15
54716,654,243,10,11
54717,654,262,2,20
54718,654,278,20,8
54719,654,333,0,28
54720,654,339,0,39
54721,654,238,0,27
54722,654,363,3,17
54723,654,321,1,25
54724,654,223,27,3
54725,654,327,1,22
54726,654,320,1,23
54727,654,364,1,24
54728,654,353,0,34
54729,654,351,0,37
54730,654,224,12,10
54731,654,312,0,40
54732,654,365,0,41
54733,654,314,0,35
54734,654,347,0,36
54735,654,330,0,43
54736,654,317,4,16
54737,654,366,0,38
54738,654,367,0,42
54739,655,356,25,6
54740,655,304,27,4
54741,655,328,25,5
54742,655,306,16,9
54743,655,357,2,19
54744,655,289,7,13
54745,655,280,8,12
54746,655,340,0,29
54747,655,345,23,7
54748,655,346,0,26
54749,655,362,0,31
54750,655,293,0,32
54751,655,358,45,1
54752,655,235,40,2
54753,655,341,3,18
54754,655,352,0,30
54755,655,359,2,21
54756,655,360,6,14
54757,655,361,0,33
54758,655,207,4,16
54759,655,243,10,11
54760,655,262,2,20
54761,655,278,23,8
54762,655,333,0,28
54763,655,339,0,39
54764,655,238,0,27
54765,655,363,3,17
54766,655,321,1,25
54767,655,223,33,3
54768,655,327,1,22
54769,655,320,1,23
54770,655,364,1,24
54771,655,353,0,34
54772,655,351,0,37
54773,655,224,12,10
54774,655,312,0,40
54775,655,365,0,41
54776,655,314,0,35
54777,655,347,0,36
54778,655,330,0,43
54779,655,317,4,15
54780,655,366,0,38
54781,655,367,0,42
54782,605,224,9,1
54783,605,327,6,2
54784,605,328,4,3
54785,605,235,3,4
54786,605,304,2,5
54787,605,290,1,6
54788,605,223,0,7
54789,605,309,0,8
54790,605,232,0,9
54791,605,329,0,10
54792,605,197,0,11
54793,605,306,0,12
54794,605,307,0,13
54795,605,238,0,14
54796,605,182,0,15
54797,605,199,0,16
54798,605,305,0,17
54799,605,250,0,18
54800,605,330,0,19
54801,606,224,18,1
54802,606,327,6,3
54803,606,328,10,2
54804,606,235,5,5
54805,606,304,6,4
54806,606,290,1,8
54807,606,223,1,7
54808,606,309,0,11
54809,606,232,3,6
54810,606,329,0,13
54811,606,197,0,16
54812,606,306,0,17
54813,606,307,0,9
54814,606,238,0,18
54815,606,182,0,10
54816,606,199,0,14
54817,606,305,0,20
54818,606,250,0,19
54819,606,330,0,12
54820,606,331,0,15
54821,607,224,22,1
54822,607,327,6,5
54823,607,328,19,2
54824,607,235,5,7
54825,607,304,8,3
54826,607,290,1,9
54827,607,223,1,8
54828,607,309,6,4
54829,607,232,6,6
54830,607,329,0,17
54831,607,197,0,20
54832,607,306,0,21
54833,607,307,0,11
54834,607,238,0,18
54835,607,182,0,13
54836,607,199,0,12
54837,607,305,0,24
54838,607,250,0,22
54839,607,330,0,15
54840,607,331,0,19
54841,607,332,1,10
54842,607,333,0,14
54843,607,222,0,16
54844,607,292,0,23
54845,607,334,0,25
54846,607,262,0,26
54847,607,293,0,27
54848,608,224,31,1
54849,608,327,12,3
54850,608,328,19,2
54851,608,235,5,8
54852,608,304,9,5
54853,608,290,1,11
54854,608,223,1,10
54855,608,309,9,4
54856,608,232,6,6
54857,608,329,0,13
54858,608,197,0,22
54859,608,306,2,9
54860,608,307,0,12
54861,608,238,0,20
54862,608,182,0,15
54863,608,199,0,14
54864,608,305,0,25
54865,608,250,0,23
54866,608,330,0,18
54867,608,331,0,21
54868,608,332,5,7
54869,608,333,0,16
54870,608,222,0,19
54871,608,292,0,24
54872,608,334,0,27
54873,608,262,0,28
54874,608,293,0,29
54875,608,280,0,17
54876,608,289,0,26
54877,609,224,35,1
54878,609,327,18,3
54879,609,328,28,2
54880,609,235,5,8
54881,609,304,9,5
54882,609,290,1,13
54883,609,223,1,12
54884,609,309,9,4
54885,609,232,6,6
54886,609,329,0,15
54887,609,197,0,25
54888,609,306,2,11
54889,609,307,0,16
54890,609,238,0,23
54891,609,182,2,10
54892,609,199,0,17
54893,609,305,0,27
54894,609,250,0,18
54895,609,330,0,20
54896,609,331,0,24
54897,609,332,5,7
54898,609,333,3,9
54899,609,222,0,22
54900,609,292,0,26
54901,609,334,0,28
54902,609,262,0,29
54903,609,293,0,30
54904,609,280,0,19
54905,609,289,0,21
54906,609,278,1,14
54907,610,224,41,1
54908,610,327,21,3
54909,610,328,37,2
54910,610,235,5,8
54911,610,304,10,5
54912,610,290,1,14
54913,610,223,1,13
54914,610,309,11,4
54915,610,232,6,6
54916,610,329,0,16
54917,610,197,0,28
54918,610,306,2,12
54919,610,307,0,17
54920,610,238,4,9
54921,610,182,2,11
54922,610,199,0,18
54923,610,305,0,20
54924,610,250,0,19
54925,610,330,0,22
54926,610,331,0,27
54927,610,332,5,7
54928,610,333,3,10
54929,610,222,0,25
54930,610,292,0,29
54931,610,334,0,30
54932,610,262,0,26
54933,610,293,0,32
54934,610,280,0,21
54935,610,289,0,23
54936,610,278,1,15
54937,610,231,0,24
54938,610,259,0,31
54939,611,224,41,1
54940,611,327,25,3
54941,611,328,39,2
54942,611,235,6,8
54943,611,304,19,4
54944,611,290,1,15
54945,611,223,1,14
54946,611,309,11,5
54947,611,232,6,7
54948,611,329,0,17
54949,611,197,0,28
54950,611,306,2,13
54951,611,307,0,18
54952,611,238,10,6
54953,611,182,2,12
54954,611,199,3,11
54955,611,305,0,20
54956,611,250,0,19
54957,611,330,0,22
54958,611,331,0,27
54959,611,332,5,9
54960,611,333,3,10
54961,611,222,0,25
54962,611,292,0,29
54963,611,334,0,30
54964,611,262,0,26
54965,611,293,0,33
54966,611,280,0,21
54967,611,289,0,23
54968,611,278,1,16
54969,611,231,0,24
54970,611,259,0,31
54971,611,317,0,32
54972,612,224,41,2
54973,612,327,31,3
54974,612,328,42,1
54975,612,235,8,7
54976,612,304,19,5
54977,612,290,1,16
54978,612,223,1,14
54979,612,309,11,6
54980,612,232,6,9
54981,612,329,0,18
54982,612,197,0,29
54983,612,306,2,13
54984,612,307,0,19
54985,612,238,19,4
54986,612,182,2,12
54987,612,199,7,8
54988,612,305,0,21
54989,612,250,0,20
54990,612,330,0,24
54991,612,331,0,27
54992,612,332,5,10
54993,612,333,3,11
54994,612,222,0,25
54995,612,292,0,30
54996,612,334,0,31
54997,612,262,0,26
54998,612,293,0,34
54999,612,280,0,22
55000,612,289,0,23
55001,612,278,1,17
55002,612,231,1,15
55003,612,259,0,32
55004,612,317,0,33
55005,612,313,0,28
55006,613,224,41,2
55007,613,327,33,3
55008,613,328,42,1
55009,613,235,8,8
55010,613,304,23,5
55011,613,290,1,16
55012,613,223,1,15
55013,613,309,20,6
55014,613,232,6,9
55015,613,329,0,18
55016,613,197,0,29
55017,613,306,2,14
55018,613,307,0,19
55019,613,238,25,4
55020,613,182,2,13
55021,613,199,8,7
55022,613,305,0,21
55023,613,250,0,20
55024,613,330,0,24
55025,613,331,0,27
55026,613,332,5,10
55027,613,333,3,12
55028,613,222,0,25
55029,613,292,0,30
55030,613,334,0,32
55031,613,262,0,26
55032,613,293,0,36
55033,613,280,0,22
55034,613,289,0,23
55035,613,278,1,17
55036,613,231,4,11
55037,613,259,0,33
55038,613,317,0,34
55039,613,313,0,28
55040,613,187,0,31
55041,613,200,0,35
55042,613,335,0,37
55043,613,336,0,38
55044,614,224,41,2
55045,614,327,39,3
55046,614,328,51,1
55047,614,235,8,9
55048,614,304,23,6
55049,614,290,1,16
55050,614,223,1,15
55051,614,309,23,5
55052,614,232,6,10
55053,614,329,0,19
55054,614,197,0,30
55055,614,306,4,12
55056,614,307,0,21
55057,614,238,25,4
55058,614,182,2,14
55059,614,199,8,7
55060,614,305,0,22
55061,614,250,0,20
55062,614,330,0,25
55063,614,331,0,28
55064,614,332,5,11
55065,614,333,3,13
55066,614,222,0,26
55067,614,292,0,31
55068,614,334,0,33
55069,614,262,0,27
55070,614,293,0,38
55071,614,280,0,23
55072,614,289,0,24
55073,614,278,1,17
55074,614,231,8,8
55075,614,259,0,34
55076,614,317,0,36
55077,614,313,0,29
55078,614,187,0,32
55079,614,200,0,37
55080,614,335,0,35
55081,614,336,0,39
55082,614,298,1,18
55083,615,224,42,3
55084,615,327,45,2
55085,615,328,60,1
55086,615,235,12,7
55087,615,304,23,6
55088,615,290,3,15
55089,615,223,1,17
55090,615,309,23,5
55091,615,232,6,10
55092,615,329,0,20
55093,615,197,0,33
55094,615,306,4,12
55095,615,307,0,21
55096,615,238,25,4
55097,615,182,2,16
55098,615,199,8,8
55099,615,305,0,25
55100,615,250,3,13
55101,615,330,0,27
55102,615,331,0,30
55103,615,332,5,11
55104,615,333,3,14
55105,615,222,0,28
55106,615,292,0,34
55107,615,334,0,36
55108,615,262,0,23
55109,615,293,0,39
55110,615,280,0,24
55111,615,289,0,26
55112,615,278,1,18
55113,615,231,8,9
55114,615,259,0,32
55115,615,317,0,38
55116,615,313,0,31
55117,615,187,0,35
55118,615,200,0,22
55119,615,335,0,37
55120,615,336,0,40
55121,615,298,1,19
55122,615,243,0,29
55123,616,224,42,3
55124,616,327,45,2
55125,616,328,66,1
55126,616,235,12,7
55127,616,304,23,6
55128,616,290,3,15
55129,616,223,2,17
55130,616,309,23,5
55131,616,232,6,11
55132,616,329,0,20
55133,616,197,0,33
55134,616,306,6,12
55135,616,307,0,21
55136,616,238,34,4
55137,616,182,2,16
55138,616,199,11,8
55139,616,305,0,23
55140,616,250,7,10
55141,616,330,0,27
55142,616,331,0,30
55143,616,332,5,13
55144,616,333,3,14
55145,616,222,0,28
55146,616,292,0,34
55147,616,334,0,36
55148,616,262,0,24
55149,616,293,0,39
55150,616,280,0,25
55151,616,289,0,26
55152,616,278,1,19
55153,616,231,8,9
55154,616,259,0,32
55155,616,317,0,38
55156,616,313,0,31
55157,616,187,0,35
55158,616,200,0,22
55159,616,335,0,37
55160,616,336,0,40
55161,616,298,1,18
55162,616,243,0,29
55163,617,224,48,2
55164,617,327,47,3
55165,617,328,69,1
55166,617,235,12,8
55167,617,304,23,6
55168,617,290,3,15
55169,617,223,2,17
55170,617,309,27,5
55171,617,232,6,11
55172,617,329,0,20
55173,617,197,0,33
55174,617,306,6,12
55175,617,307,0,22
55176,617,238,43,4
55177,617,182,2,16
55178,617,199,12,7
55179,617,305,0,21
55180,617,250,7,10
55181,617,330,0,27
55182,617,331,0,31
55183,617,332,5,13
55184,617,333,3,14
55185,617,222,0,29
55186,617,292,0,34
55187,617,334,0,36
55188,617,262,0,24
55189,617,293,0,39
55190,617,280,0,25
55191,617,289,0,26
55192,617,278,1,19
55193,617,231,8,9
55194,617,259,0,28
55195,617,317,0,38
55196,617,313,0,32
55197,617,187,0,35
55198,617,200,0,23
55199,617,335,0,37
55200,617,336,0,40
55201,617,298,1,18
55202,617,243,0,30
55203,618,224,54,2
55204,618,327,47,3
55205,618,328,71,1
55206,618,235,12,8
55207,618,304,23,6
55208,618,290,3,16
55209,618,223,2,18
55210,618,309,36,5
55211,618,232,6,12
55212,618,329,0,23
55213,618,197,0,34
55214,618,306,9,9
55215,618,307,1,19
55216,618,238,43,4
55217,618,182,2,17
55218,618,199,12,7
55219,618,305,0,22
55220,618,250,7,11
55221,618,330,0,27
55222,618,331,0,31
55223,618,332,5,13
55224,618,333,3,15
55225,618,222,0,29
55226,618,292,0,35
55227,618,334,0,37
55228,618,262,4,14
55229,618,293,0,40
55230,618,280,0,25
55231,618,289,0,26
55232,618,278,1,21
55233,618,231,8,10
55234,618,259,0,28
55235,618,317,0,39
55236,618,313,0,32
55237,618,187,0,36
55238,618,200,0,24
55239,618,335,0,38
55240,618,336,0,42
55241,618,298,1,20
55242,618,243,0,30
55243,618,314,0,33
55244,618,320,0,41
55245,619,224,55,2
55246,619,327,47,4
55247,619,328,71,1
55248,619,235,12,9
55249,619,304,26,6
55250,619,290,3,16
55251,619,223,2,18
55252,619,309,38,5
55253,619,232,6,12
55254,619,329,0,23
55255,619,197,0,31
55256,619,306,9,10
55257,619,307,1,19
55258,619,238,52,3
55259,619,182,2,17
55260,619,199,16,7
55261,619,305,0,22
55262,619,250,7,11
55263,619,330,0,27
55264,619,331,0,32
55265,619,332,5,13
55266,619,333,3,15
55267,619,222,0,29
55268,619,292,0,35
55269,619,334,0,37
55270,619,262,4,14
55271,619,293,0,40
55272,619,280,0,25
55273,619,289,0,26
55274,619,278,1,21
55275,619,231,14,8
55276,619,259,0,28
55277,619,317,0,39
55278,619,313,0,33
55279,619,187,0,36
55280,619,200,0,24
55281,619,335,0,38
55282,619,336,0,42
55283,619,298,1,20
55284,619,243,0,30
55285,619,314,0,34
55286,619,320,0,41
55287,590,304,9,1
55288,590,182,6,2
55289,590,223,4,3
55290,590,305,3,4
55291,590,306,2,5
55292,590,221,1,6
55293,590,199,0,7
55294,590,307,0,8
55295,590,280,0,9
55296,590,224,0,10
55297,590,265,0,11
55298,590,187,0,12
55299,590,238,0,13
55300,590,289,0,14
55301,590,235,0,15
55302,590,308,0,16
55303,590,233,0,17
55304,590,296,0,18
55305,590,222,0,19
55306,590,250,0,20
55307,590,232,0,21
55308,590,231,0,22
55309,590,200,0,23
55310,590,309,0,24
55311,590,197,0,25
55312,591,304,9,3
55313,591,182,6,4
55314,591,223,10,1
55315,591,305,5,5
55316,591,306,2,8
55317,591,221,1,9
55318,591,199,0,11
55319,591,307,0,12
55320,591,280,0,13
55321,591,224,9,2
55322,591,265,0,16
55323,591,187,0,17
55324,591,238,1,10
55325,591,289,0,15
55326,591,235,4,6
55327,591,308,0,19
55328,591,233,0,22
55329,591,296,0,20
55330,591,222,0,18
55331,591,250,3,7
55332,591,232,0,24
55333,591,231,0,14
55334,591,200,0,21
55335,591,309,0,25
55336,591,197,0,23
55337,592,304,9,4
55338,592,182,6,7
55339,592,223,10,1
55340,592,305,9,5
55341,592,306,8,6
55342,592,221,4,9
55343,592,199,9,2
55344,592,307,0,15
55345,592,280,0,16
55346,592,224,9,3
55347,592,265,0,20
55348,592,187,0,21
55349,592,238,1,12
55350,592,289,0,19
55351,592,235,4,8
55352,592,308,0,25
55353,592,233,2,11
55354,592,296,0,24
55355,592,222,0,14
55356,592,250,3,10
55357,592,232,1,13
55358,592,231,0,17
55359,592,200,0,26
55360,592,309,0,29
55361,592,197,0,28
55362,592,230,0,18
55363,592,251,0,22
55364,592,292,0,23
55365,592,293,0,27
55366,592,310,0,30
55367,592,311,0,31
55368,593,304,10,4
55369,593,182,15,2
55370,593,223,16,1
55371,593,305,9,6
55372,593,306,8,7
55373,593,221,4,10
55374,593,199,9,5
55375,593,307,0,16
55376,593,280,0,18
55377,593,224,13,3
55378,593,265,0,22
55379,593,187,0,21
55380,593,238,1,13
55381,593,289,0,20
55382,593,235,4,9
55383,593,308,0,27
55384,593,233,5,8
55385,593,296,0,26
55386,593,222,2,12
55387,593,250,3,11
55388,593,232,1,14
55389,593,231,0,17
55390,593,200,0,28
55391,593,309,0,31
55392,593,197,0,30
55393,593,230,0,19
55394,593,251,0,23
55395,593,292,0,24
55396,593,293,0,29
55397,593,310,0,34
55398,593,311,0,35
55399,593,312,0,15
55400,593,314,0,25
55401,593,278,0,32
55402,593,313,0,33
55403,594,304,11,4
55404,594,182,21,2
55405,594,223,19,3
55406,594,305,9,7
55407,594,306,10,5
55408,594,221,4,11
55409,594,199,9,6
55410,594,307,0,17
55411,594,280,0,20
55412,594,224,22,1
55413,594,265,0,23
55414,594,187,0,22
55415,594,238,1,13
55416,594,289,0,16
55417,594,235,4,10
55418,594,308,0,29
55419,594,233,5,9
55420,594,296,0,28
55421,594,222,6,8
55422,594,250,3,12
55423,594,232,1,14
55424,594,231,0,18
55425,594,200,0,31
55426,594,309,0,35
55427,594,197,0,24
55428,594,230,0,19
55429,594,251,0,25
55430,594,292,0,26
55431,594,293,0,33
55432,594,310,0,38
55433,594,311,0,40
55434,594,312,0,15
55435,594,314,0,21
55436,594,278,0,36
55437,594,313,0,37
55438,594,298,0,27
55439,594,267,0,30
55440,594,269,0,32
55441,594,252,0,34
55442,594,315,0,39
55443,594,316,0,41
55444,595,304,11,5
55445,595,182,21,3
55446,595,223,22,2
55447,595,305,9,9
55448,595,306,10,7
55449,595,221,4,13
55450,595,199,9,8
55451,595,307,0,20
55452,595,280,0,23
55453,595,224,24,1
55454,595,265,0,19
55455,595,187,1,15
55456,595,238,10,6
55457,595,289,0,17
55458,595,235,4,12
55459,595,308,0,29
55460,595,233,5,10
55461,595,296,0,28
55462,595,222,12,4
55463,595,250,3,14
55464,595,232,1,16
55465,595,231,0,21
55466,595,200,0,31
55467,595,309,0,35
55468,595,197,4,11
55469,595,230,0,22
55470,595,251,0,25
55471,595,292,0,26
55472,595,293,0,33
55473,595,310,0,38
55474,595,311,0,40
55475,595,312,0,18
55476,595,314,0,24
55477,595,278,0,36
55478,595,313,0,37
55479,595,298,0,27
55480,595,267,0,30
55481,595,269,0,32
55482,595,252,0,34
55483,595,315,0,39
55484,595,316,0,41
55485,596,304,11,5
55486,596,182,21,3
55487,596,223,22,2
55488,596,305,9,10
55489,596,306,10,8
55490,596,221,10,7
55491,596,199,9,9
55492,596,307,0,21
55493,596,280,0,24
55494,596,224,27,1
55495,596,265,0,19
55496,596,187,1,17
55497,596,238,10,6
55498,596,289,1,16
55499,596,235,4,14
55500,596,308,0,31
55501,596,233,5,12
55502,596,296,0,30
55503,596,222,21,4
55504,596,250,3,15
55505,596,232,1,18
55506,596,231,4,13
55507,596,200,0,33
55508,596,309,0,38
55509,596,197,6,11
55510,596,230,0,23
55511,596,251,0,27
55512,596,292,0,28
55513,596,293,0,35
55514,596,310,0,41
55515,596,311,0,22
55516,596,312,0,20
55517,596,314,0,26
55518,596,278,0,39
55519,596,313,0,25
55520,596,298,0,29
55521,596,267,0,32
55522,596,269,0,34
55523,596,252,0,37
55524,596,315,0,42
55525,596,316,0,40
55526,596,317,0,36
55527,596,318,0,43
55528,597,304,11,6
55529,597,182,30,2
55530,597,223,28,3
55531,597,305,12,5
55532,597,306,10,9
55533,597,221,11,7
55534,597,199,9,10
55535,597,307,0,21
55536,597,280,0,25
55537,597,224,31,1
55538,597,265,0,19
55539,597,187,1,17
55540,597,238,10,8
55541,597,289,1,16
55542,597,235,4,14
55543,597,308,0,31
55544,597,233,5,12
55545,597,296,0,30
55546,597,222,23,4
55547,597,250,3,15
55548,597,232,1,18
55549,597,231,4,13
55550,597,200,0,33
55551,597,309,0,38
55552,597,197,6,11
55553,597,230,0,24
55554,597,251,0,27
55555,597,292,0,29
55556,597,293,0,35
55557,597,310,0,41
55558,597,311,0,22
55559,597,312,0,20
55560,597,314,0,26
55561,597,278,0,39
55562,597,313,0,23
55563,597,298,0,28
55564,597,267,0,32
55565,597,269,0,34
55566,597,252,0,37
55567,597,315,0,42
55568,597,316,0,40
55569,597,317,0,36
55570,597,318,0,43
55571,598,304,12,6
55572,598,182,36,1
55573,598,223,32,2
55574,598,305,12,7
55575,598,306,10,9
55576,598,221,11,8
55577,598,199,9,10
55578,598,307,0,21
55579,598,280,0,25
55580,598,224,31,3
55581,598,265,0,19
55582,598,187,1,17
55583,598,238,19,5
55584,598,289,1,16
55585,598,235,6,11
55586,598,308,0,31
55587,598,233,5,13
55588,598,296,0,28
55589,598,222,26,4
55590,598,250,3,15
55591,598,232,1,18
55592,598,231,4,14
55593,598,200,0,33
55594,598,309,0,38
55595,598,197,6,12
55596,598,230,0,24
55597,598,251,0,27
55598,598,292,0,30
55599,598,293,0,35
55600,598,310,0,42
55601,598,311,0,22
55602,598,312,0,20
55603,598,314,0,26
55604,598,278,0,39
